Site	Sample depth	Age	Mg/Ca	Mg/Ca adj.	Taxa	Paleodepth	Reference	
ODP1209	136.100	38.655	2.11	2.15	Oridorsalis umbonatus	2390	DawberTripati11
ODP1209	136.550	38.663	2.00	2.04	Oridorsalis umbonatus	2390	DawberTripati11
ODP1218	241.550	38.671			Oridorsalis umbonatus	3621	LearRosenthalOthers04
ODP1209	136.150	38.672	1.82	1.86	Oridorsalis umbonatus	2390	DawberTripati11
ODP1209	136.600	38.680	2.14	2.18	Oridorsalis umbonatus	2390	DawberTripati11
ODP1209	136.650	38.689	2.16	2.20	Oridorsalis umbonatus	2390	DawberTripati11
ODP1209	136.200	38.689	1.84	1.88	Oridorsalis umbonatus	2390	DawberTripati11
ODP1209	136.700	38.697	2.00	2.04	Oridorsalis umbonatus	2390	DawberTripati11
ODP1209	136.250	38.705	1.88	1.92	Oridorsalis umbonatus	2390	DawberTripati11
ODP1209	136.750	38.714	2.14	2.18	Oridorsalis umbonatus	2390	DawberTripati11
ODP1209	136.800	38.722	2.08	2.12	Oridorsalis umbonatus	2390	DawberTripati11
ODP1209	136.300	38.722	1.86	1.90	Oridorsalis umbonatus	2390	DawberTripati11
ODP1209	136.350	38.730	1.77	1.81	Oridorsalis umbonatus	2390	DawberTripati11
ODP1209	136.850	38.739	1.88	1.92	Oridorsalis umbonatus	2390	DawberTripati11
ODP1209	136.900	38.747	2.00	2.04	Oridorsalis umbonatus	2390	DawberTripati11
ODP1209	136.400	38.747	1.75	1.79	Oridorsalis umbonatus	2390	DawberTripati11
ODP0689	153.800	38.756	1.81	1.70	Cibicidoides spp. Billups	1586	BillupsSchrag03
ODP1218	239.150	38.756			Oridorsalis umbonatus	3615	LearRosenthalOthers04
ODP0757	139.700	38.764	1.37		Cibicidoides spp.	644	BillupsSchrag03
ODP1209	136.950	38.764	1.98	2.02	Oridorsalis umbonatus	2390	DawberTripati11
ODP1209	136.450	38.764	1.94	1.98	Oridorsalis umbonatus	2390	DawberTripati11
ODP1209	137.000	38.772	2.14	2.18	Oridorsalis umbonatus	2390	DawberTripati11
ODP1209	137.050	38.781	1.96	2.00	Oridorsalis umbonatus	2390	DawberTripati11
ODP1209	136.500	38.781	1.90	1.94	Oridorsalis umbonatus	2390	DawberTripati11
ODP1218	242.550	38.796			Oridorsalis umbonatus	3615	LearRosenthalOthers04
ODP1209	137.100	38.797	2.05	2.09	Oridorsalis umbonatus	2390	DawberTripati11
ODP1209	137.150	38.806	1.92	1.96	Oridorsalis umbonatus	2390	DawberTripati11
ODP0689	154.390	38.810	1.66	2.17	Cibicidoides spp. Lear	1585	LearElderfieldOthers00
ODP1218	239.650	38.821			Oridorsalis umbonatus	3611	LearRosenthalOthers04
ODP1209	137.200	38.823	1.96	2.00	Oridorsalis umbonatus	2390	DawberTripati11
ODP1209	137.250	38.831	2.16	2.20	Oridorsalis umbonatus	2390	DawberTripati11
ODP1209	137.300	38.848	2.06	2.10	Oridorsalis umbonatus	2390	DawberTripati11
ODP1209	137.350	38.856	2.05	2.09	Oridorsalis umbonatus	2390	DawberTripati11
ODP1218	243.050	38.856			Oridorsalis umbonatus	3611	LearRosenthalOthers04
ODP1209	137.400	38.873	2.00	2.04	Oridorsalis umbonatus	2390	DawberTripati11
ODP1209	137.450	38.881	1.98	2.02	Oridorsalis umbonatus	2390	DawberTripati11
ODP1209	137.500	38.890	2.12	2.16	Oridorsalis umbonatus	2390	DawberTripati11
ODP1209	137.550	38.906	2.30	2.34	Oridorsalis umbonatus	2390	DawberTripati11
ODP1209	137.600	38.915	2.11	2.15	Oridorsalis umbonatus	2390	DawberTripati11
ODP1209	137.750	38.957	2.14	2.18	Oridorsalis umbonatus	2390	DawberTripati11
ODP1209	137.800	38.965	1.93	1.97	Oridorsalis umbonatus	2390	DawberTripati11
ODP1209	137.850	38.973	2.10	2.14	Oridorsalis umbonatus	2390	DawberTripati11
ODP1209	137.900	38.990	2.21	2.25	Oridorsalis umbonatus	2390	DawberTripati11
ODP1209	137.950	38.998	2.05	2.09	Oridorsalis umbonatus	2390	DawberTripati11
ODP0689	156.680	39.015	1.78	1.68	Cibicidoides spp. Billups	1581	BillupsSchrag03
ODP1209	138.000	39.015	2.00	2.04	Oridorsalis umbonatus	2390	DawberTripati11
ODP0757	141.200	39.023	1.54		Cibicidoides spp.	633	BillupsSchrag03
ODP1209	138.050	39.023	2.04	2.08	Oridorsalis umbonatus	2390	DawberTripati11
ODP1209	138.100	39.040	2.13	2.17	Oridorsalis umbonatus	2390	DawberTripati11
ODP1209	138.150	39.049	2.14	2.18	Oridorsalis umbonatus	2390	DawberTripati11
ODP1209	138.200	39.057	2.11	2.15	Oridorsalis umbonatus	2390	DawberTripati11
ODP1209	138.250	39.074	2.05	2.09	Oridorsalis umbonatus	2390	DawberTripati11
ODP0689	157.390	39.076	2.06	2.03	Oridorsalis umbonatus	1580	LearElderfieldOthers00
ODP0689	157.390	39.076	1.47	1.92	Cibicidoides spp. Lear	1580	LearElderfieldOthers00
ODP1209	138.300	39.083			Nuttallides truempyi	2390	DawberTripati11
ODP1209	138.350	39.099	2.11	2.15	Oridorsalis umbonatus	2390	DawberTripati11
ODP1209	138.400	39.108	2.18	2.22	Oridorsalis umbonatus	2390	DawberTripati11
ODP1209	138.450	39.125	2.29	2.33	Oridorsalis umbonatus	2390	DawberTripati11
ODP1209	138.500	39.133			Nuttallides truempyi	2390	DawberTripati11
ODP1209	138.550	39.142			Nuttallides truempyi	2390	DawberTripati11
ODP0689	158.270	39.155	1.76	2.30	Cibicidoides spp. Lear	1579	LearElderfieldOthers00
ODP1218	242.150	39.155			Oridorsalis umbonatus	3594	LearRosenthalOthers04
ODP1209	138.600	39.159	2.11	2.15	Oridorsalis umbonatus	2390	DawberTripati11
ODP0689	158.400	39.167	2.04	1.91	Cibicidoides spp. Billups	1579	BillupsSchrag03
ODP1209	138.650	39.167	2.06	2.10	Oridorsalis umbonatus	2390	DawberTripati11
ODP1209	138.700	39.184	2.29	2.33	Oridorsalis umbonatus	2390	DawberTripati11
ODP1209	138.750	39.193	2.08	2.12	Oridorsalis umbonatus	2390	DawberTripati11
ODP1209	138.800	39.210	2.03	2.07	Oridorsalis umbonatus	2390	DawberTripati11
ODP1209	138.850	39.218	2.04	2.08	Oridorsalis umbonatus	2390	DawberTripati11
ODP1209	138.900	39.227	1.99	2.03	Oridorsalis umbonatus	2390	DawberTripati11
ODP1209	138.950	39.244			Nuttallides truempyi	2390	DawberTripati11
ODP1209	138.950	39.244			Oridorsalis umbonatus	2390	DawberTripati11
ODP1209	139.000	39.252	1.98	2.02	Oridorsalis umbonatus	2390	DawberTripati11
ODP0689	159.430	39.261	1.75	1.65	Cibicidoides spp. Billups	1577	BillupsSchrag03
ODP1209	139.050	39.269			Nuttallides truempyi	2390	DawberTripati11
ODP1209	139.050	39.269			Oridorsalis umbonatus	2390	DawberTripati11
ODP0689	159.590	39.273	1.87	2.44	Cibicidoides spp. Lear	1577	LearElderfieldOthers00
ODP0689	159.940	39.303	2.10	1.96	Cibicidoides spp. Billups	1576	BillupsSchrag03
ODP1209	139.100	39.311	1.91	1.95	Oridorsalis umbonatus	2389	DawberTripati11
ODP1209	139.150	39.362			Cibicidoides spp. Dawber	2389	DawberTripati11
ODP1209	139.150	39.362			Nuttallides truempyi	2389	DawberTripati11
ODP1209	139.150	39.362			Oridorsalis umbonatus	2389	DawberTripati11
ODP0689	160.930	39.396	2.20	2.05	Cibicidoides spp. Billups	1575	BillupsSchrag03
ODP0757	143.200	39.405	1.66		Cibicidoides spp.	617	BillupsSchrag03
ODP1209	139.200	39.413			Nuttallides truempyi	2389	DawberTripati11
ODP1209	139.250	39.464			Cibicidoides spp. Dawber	2389	DawberTripati11
ODP1209	139.250	39.464			Nuttallides truempyi	2389	DawberTripati11
ODP1209	139.250	39.464			Oridorsalis umbonatus	2389	DawberTripati11
ODP1209	139.280	39.490			Nuttallides truempyi	2389	DawberTripati11
ODP0689	162.060	39.499	2.25	2.10	Cibicidoides spp. Billups	1573	BillupsSchrag03
ODP1209	139.330	39.542			Nuttallides truempyi	2389	DawberTripati11
ODP0689	162.590	39.543	2.23	2.20	Oridorsalis umbonatus	1572	LearElderfieldOthers00
ODP0689	162.590	39.543	1.47	1.92	Cibicidoides spp. Lear	1572	LearElderfieldOthers00
ODP1209	139.350	39.559	2.17	2.21	Oridorsalis umbonatus	2389	DawberTripati11
ODP1218	246.650	39.573			Oridorsalis umbonatus	3572	LearRosenthalOthers04
ODP0757	144.200	39.594	1.43		Cibicidoides spp.	608	BillupsSchrag03
ODP1209	139.380	39.594	2.17	2.21	Oridorsalis umbonatus	2389	DawberTripati11
ODP1209	139.400	39.611	1.92	1.96	Oridorsalis umbonatus	2389	DawberTripati11
ODP1209	139.430	39.646	2.07	2.11	Oridorsalis umbonatus	2388	DawberTripati11
ODP1209	139.450	39.663	2.06	2.10	Oridorsalis umbonatus	2388	DawberTripati11
ODP1209	139.480	39.698	2.03	2.07	Oridorsalis umbonatus	2388	DawberTripati11
ODP1218	250.450	39.700			Oridorsalis umbonatus	3567	LearRosenthalOthers04
ODP1218	250.450	39.700			Oridorsalis umbonatus	3567	LearRosenthalOthers04
ODP1209	139.500	39.715	2.21	2.25	Oridorsalis umbonatus	2388	DawberTripati11
ODP1218	250.900	39.725			Oridorsalis umbonatus	3566	LearRosenthalOthers04
ODP1209	139.530	39.749	2.07	2.11	Oridorsalis umbonatus	2388	DawberTripati11
ODP1209	139.550	39.767	2.11	2.15	Oridorsalis umbonatus	2388	DawberTripati11
ODP1218	253.750	39.769			Oridorsalis umbonatus	3565	LearRosenthalOthers04
ODP1218	254.250	39.788			Oridorsalis umbonatus	3564	LearRosenthalOthers04
ODP1209	139.580	39.801	2.27	2.31	Oridorsalis umbonatus	2388	DawberTripati11
ODP1218	254.740	39.807			Oridorsalis umbonatus	3563	LearRosenthalOthers04
ODP1218	254.750	39.808			Oridorsalis umbonatus	3563	LearRosenthalOthers04
ODP1209	139.600	39.819			Nuttallides truempyi	2388	DawberTripati11
ODP1209	139.600	39.819	2.06	2.10	Oridorsalis umbonatus	2388	DawberTripati11
ODP1218	255.260	39.826			Oridorsalis umbonatus	3563	LearRosenthalOthers04
ODP1218	255.250	39.826			Oridorsalis umbonatus	3563	LearRosenthalOthers04
ODP1218	255.250	39.826			Oridorsalis umbonatus	3563	LearRosenthalOthers04
ODP1218	255.750	39.846			Oridorsalis umbonatus	3562	LearRosenthalOthers04
ODP1218	255.760	39.847			Oridorsalis umbonatus	3562	LearRosenthalOthers04
ODP0689	164.090	39.852	2.18	2.15	Oridorsalis umbonatus	1565	LearElderfieldOthers00
ODP0689	164.090	39.852	1.57	2.05	Cibicidoides spp. Lear	1565	LearElderfieldOthers00
ODP1209	139.630	39.853	1.97	2.01	Oridorsalis umbonatus	2388	DawberTripati11
ODP1209	139.650	39.871	2.12	2.16	Oridorsalis umbonatus	2388	DawberTripati11
ODP1218	256.250	39.884			Oridorsalis umbonatus	3560	LearRosenthalOthers04
ODP1218	256.260	39.885			Oridorsalis umbonatus	3560	LearRosenthalOthers04
ODP1209	139.680	39.888	2.13	2.17	Oridorsalis umbonatus	2388	DawberTripati11
ODP1209	139.700	39.897	2.04	2.08	Oridorsalis umbonatus	2388	DawberTripati11
ODP0757	145.700	39.914	1.60		Cibicidoides spp.	594	BillupsSchrag03
ODP1209	139.730	39.914	2.02	2.06	Oridorsalis umbonatus	2388	DawberTripati11
ODP1218	256.750	39.915			Oridorsalis umbonatus	3558	LearRosenthalOthers04
ODP1209	139.780	39.940	2.00	2.04	Oridorsalis umbonatus	2388	DawberTripati11
ODP1209	138.700	39.940			Oridorsalis umbonatus	2387	DawberTripati11
ODP1218	257.250	39.943			Oridorsalis umbonatus	3557	LearRosenthalOthers04
ODP1218	257.250	39.943			Oridorsalis umbonatus	3557	LearRosenthalOthers04
ODP1209	139.800	39.948	1.94	1.98	Oridorsalis umbonatus	2388	DawberTripati11
ODP1209	139.830	39.966	2.12	2.16	Oridorsalis umbonatus	2387	DawberTripati11
ODP1218	257.750	39.972			Oridorsalis umbonatus	3556	LearRosenthalOthers04
ODP1209	139.850	39.974	1.90	1.94	Oridorsalis umbonatus	2387	DawberTripati11
ODP1209	138.750	39.974	1.93	1.97	Oridorsalis umbonatus	2387	DawberTripati11
ODP1209	139.880	39.992	1.84	1.88	Oridorsalis umbonatus	2387	DawberTripati11
ODP1209	139.900	40.000			Nuttallides truempyi	2387	DawberTripati11
ODP1209	139.900	40.000	1.95	1.99	Oridorsalis umbonatus	2387	DawberTripati11
ODP1209	138.800	40.000			Oridorsalis umbonatus	2387	DawberTripati11
ODP1218	258.260	40.000			Oridorsalis umbonatus	3554	LearRosenthalOthers04
ODP1218	258.250	40.000			Oridorsalis umbonatus	3554	LearRosenthalOthers04
ODP1209	139.930	40.018	1.91	1.95	Oridorsalis umbonatus	2387	DawberTripati11
ODP1218	258.750	40.028			Oridorsalis umbonatus	3553	LearRosenthalOthers04
ODP1209	139.950	40.035	1.76	1.80	Oridorsalis umbonatus	2387	DawberTripati11
ODP1209	138.850	40.035	1.85	1.89	Oridorsalis umbonatus	2387	DawberTripati11
ODP1218	259.250	40.057			Oridorsalis umbonatus	3551	LearRosenthalOthers04
ODP1209	139.980	40.061	1.91	1.95	Oridorsalis umbonatus	2387	DawberTripati11
ODP1209	138.900	40.061			Oridorsalis umbonatus	2387	DawberTripati11
ODP1209	140.000	40.078			Nuttallides truempyi	2387	DawberTripati11
ODP1209	140.000	40.078	1.78	1.82	Oridorsalis umbonatus	2387	DawberTripati11
ODP1209	138.950	40.087			Nuttallides truempyi	2386	DawberTripati11
ODP1209	140.030	40.113			Nuttallides truempyi	2387	DawberTripati11
ODP1209	139.000	40.113			Oridorsalis umbonatus	2386	DawberTripati11
ODP1218	260.250	40.113			Oridorsalis umbonatus	3549	LearRosenthalOthers04
ODP1209	140.050	40.130	1.96	2.00	Oridorsalis umbonatus	2387	DawberTripati11
ODP1218	260.750	40.141			Oridorsalis umbonatus	3547	LearRosenthalOthers04
ODP1209	139.050	40.147	2.03	2.07	Oridorsalis umbonatus	2386	DawberTripati11
ODP1209	140.080	40.165	2.08	2.12	Oridorsalis umbonatus	2387	DawberTripati11
ODP1209	139.100	40.173	2.21	2.25	Oridorsalis umbonatus	2386	DawberTripati11
ODP1209	139.600	40.180	1.04	2.04	Nuttallides truempyi	2387	DuttonLohmannLeckie05
ODP0689	165.590	40.198	2.42	2.39	Oridorsalis umbonatus	1557	LearElderfieldOthers00
ODP0689	165.590	40.198	1.54	2.01	Cibicidoides spp. Lear	1557	LearElderfieldOthers00
ODP0689	165.590	40.198	1.15	2.13	Nuttallides truempyi	1557	LearElderfieldOthers00
ODP1218	261.750	40.198			Oridorsalis umbonatus	3545	LearRosenthalOthers04
ODP1209	139.150	40.199	1.88	1.92	Oridorsalis umbonatus	2386	DawberTripati11
ODP1209	140.130	40.217	2.03	2.07	Oridorsalis umbonatus	2387	DawberTripati11
ODP1209	139.200	40.225			Oridorsalis umbonatus	2386	DawberTripati11
ODP1218	262.260	40.227			Oridorsalis umbonatus	3543	LearRosenthalOthers04
ODP1218	262.250	40.250			Oridorsalis umbonatus	3542	LearRosenthalOthers04
ODP0757	147.200	40.251	1.93		Cibicidoides spp.	579	BillupsSchrag03
ODP1209	139.250	40.251	1.94	1.98	Oridorsalis umbonatus	2386	DawberTripati11
ODP1218	262.750	40.255			Oridorsalis umbonatus	3542	LearRosenthalOthers04
ODP1209	140.180	40.269	1.93	1.97	Oridorsalis umbonatus	2387	DawberTripati11
ODP1209	139.300	40.277	2.27	2.31	Oridorsalis umbonatus	2386	DawberTripati11
ODP1209	139.350	40.303			Oridorsalis umbonatus	2386	DawberTripati11
ODP1209	139.400	40.329			Nuttallides truempyi	2386	DawberTripati11
ODP1218	263.800	40.331			Oridorsalis umbonatus	3538	LearRosenthalOthers04
ODP1218	263.860	40.334			Oridorsalis umbonatus	3538	LearRosenthalOthers04
ODP1209	139.450	40.355			Oridorsalis umbonatus	2386	DawberTripati11
ODP1218	264.360	40.363			Oridorsalis umbonatus	3536	LearRosenthalOthers04
ODP1209	139.500	40.381			Oridorsalis umbonatus	2386	DawberTripati11
ODP1218	264.810	40.388			Oridorsalis umbonatus	3535	LearRosenthalOthers04
ODP1218	264.850	40.391			Oridorsalis umbonatus	3535	LearRosenthalOthers04
ODP0689	166.540	40.416	2.29	2.13	Cibicidoides spp. Billups	1552	BillupsSchrag03
ODP1209	139.550	40.416	1.90	1.94	Oridorsalis umbonatus	2386	DawberTripati11
ODP1218	265.350	40.419			Oridorsalis umbonatus	3534	LearRosenthalOthers04
ODP1209	139.600	40.442			Oridorsalis umbonatus	2386	DawberTripati11
ODP1218	265.820	40.450			Oridorsalis umbonatus	3532	LearRosenthalOthers04
ODP1218	265.850	40.453			Oridorsalis umbonatus	3532	LearRosenthalOthers04
ODP1209	139.650	40.468	2.25	2.29	Oridorsalis umbonatus	2385	DawberTripati11
ODP1209	139.700	40.494	2.33	2.37	Oridorsalis umbonatus	2385	DawberTripati11
ODP1218	266.350	40.504			Oridorsalis umbonatus	3529	LearRosenthalOthers04
ODP1209	139.750	40.521	1.89	1.93	Oridorsalis umbonatus	2385	DawberTripati11
ODP1209	139.800	40.547	2.01	2.05	Oridorsalis umbonatus	2385	DawberTripati11
ODP1209	139.850	40.573	1.82	1.86	Oridorsalis umbonatus	2385	DawberTripati11
ODP1209	139.900	40.600	1.93	1.97	Oridorsalis umbonatus	2385	DawberTripati11
ODP1218	267.370	40.607			Oridorsalis umbonatus	3524	LearRosenthalOthers04
ODP1209	139.950	40.626	1.96	2.00	Oridorsalis umbonatus	2385	DawberTripati11
ODP1209	140.000	40.653	2.05	2.09	Oridorsalis umbonatus	2385	DawberTripati11
ODP1209	140.050	40.679	1.86	1.90	Oridorsalis umbonatus	2385	DawberTripati11
ODP1209	140.100	40.715	1.98	2.02	Oridorsalis umbonatus	2385	DawberTripati11
ODP1209	140.150	40.743	1.97	2.01	Oridorsalis umbonatus	2385	DawberTripati11
ODP1209	140.200	40.770	2.12	2.16	Oridorsalis umbonatus	2385	DawberTripati11
ODP1209	140.250	40.797	2.21	2.25	Oridorsalis umbonatus	2385	DawberTripati11
ODP0757	149.300	40.806	1.92		Cibicidoides spp.	553	BillupsSchrag03
ODP1209	140.300	40.824	2.02	2.06	Oridorsalis umbonatus	2384	DawberTripati11
ODP1209	140.350	40.851	2.18	2.22	Oridorsalis umbonatus	2384	DawberTripati11
ODP1209	140.400	40.878	2.29	2.33	Oridorsalis umbonatus	2384	DawberTripati11
ODP1209	140.450	40.906	2.24	2.28	Oridorsalis umbonatus	2384	DawberTripati11
ODP0689	168.710	40.933	2.77	2.56	Cibicidoides spp. Billups	1540	BillupsSchrag03
ODP1209	140.500	40.933	2.20	2.24	Oridorsalis umbonatus	2384	DawberTripati11
ODP1209	140.550	40.960	2.12	2.16	Oridorsalis umbonatus	2384	DawberTripati11
ODP1218	270.920	40.974			Oridorsalis umbonatus	3503	LearRosenthalOthers04
ODP1218	270.950	40.977			Oridorsalis umbonatus	3503	LearRosenthalOthers04
ODP1209	140.600	40.987	2.16	2.20	Oridorsalis umbonatus	2384	DawberTripati11
ODP1209	140.650	41.023	2.10	2.14	Oridorsalis umbonatus	2384	DawberTripati11
ODP1209	140.700	41.050	2.40	2.44	Oridorsalis umbonatus	2384	DawberTripati11
ODP0689	169.300	41.077	2.57	2.54	Oridorsalis umbonatus	1536	LearElderfieldOthers00
ODP0689	169.300	41.077	1.64	2.14	Cibicidoides spp. Lear	1536	LearElderfieldOthers00
ODP0689	169.300	41.077	1.44		Stilostomella subspinosa	1536	LearElderfieldOthers00
ODP0689	169.300	41.077	2.49		Bulimina tuxpamensis	1536	LearElderfieldOthers00
ODP1209	140.750	41.078	2.14	2.18	Oridorsalis umbonatus	2384	DawberTripati11
ODP1209	140.800	41.105	1.98	2.02	Oridorsalis umbonatus	2384	DawberTripati11
ODP1209	140.850	41.132	2.11	2.15	Oridorsalis umbonatus	2384	DawberTripati11
ODP1209	140.900	41.159			Nuttallides truempyi	2384	DawberTripati11
ODP1209	140.950	41.186	2.19	2.23	Oridorsalis umbonatus	2383	DawberTripati11
ODP1209	141.000	41.213	2.08	2.12	Oridorsalis umbonatus	2383	DawberTripati11
ODP1209	141.100	41.268			Nuttallides truempyi	2383	DawberTripati11
ODP1209	141.150	41.304	2.03	2.07	Oridorsalis umbonatus	2383	DawberTripati11
ODP1209	141.200	41.331	2.09	2.13	Oridorsalis umbonatus	2383	DawberTripati11
ODP1209	141.250	41.358	2.21	2.25	Oridorsalis umbonatus	2383	DawberTripati11
ODP1209	141.300	41.385	2.04	2.08	Oridorsalis umbonatus	2383	DawberTripati11
ODP0757	150.800	41.394	2.12		Cibicidoides spp.	525	BillupsSchrag03
ODP0689	170.680	41.413	2.26	2.11	Cibicidoides spp. Billups	1528	BillupsSchrag03
ODP0689	170.760	41.430	2.50	2.47	Oridorsalis umbonatus	1528	LearElderfieldOthers00
ODP0689	170.760	41.430	1.74	2.27	Cibicidoides spp. Lear	1528	LearElderfieldOthers00
ODP0689	170.760	41.430	1.15	2.12	Nuttallides truempyi	1528	LearElderfieldOthers00
ODP0689	170.760	41.430	2.56		Bulimina tuxpamensis	1528	LearElderfieldOthers00
ODP1209	141.500	41.494	2.27	2.31	Oridorsalis umbonatus	2383	DawberTripati11
ODP1209	141.550	41.521	2.03	2.07	Oridorsalis umbonatus	2383	DawberTripati11
ODP0689	171.230	41.548			Cibicidoides spp. Billups	1525	BillupsSchrag03
ODP1209	141.600	41.548	1.84	1.88	Oridorsalis umbonatus	2382	DawberTripati11
ODP1209	141.650	41.576	2.00	2.04	Oridorsalis umbonatus	2382	DawberTripati11
ODP1209	141.700	41.603	2.29	2.33	Oridorsalis umbonatus	2382	DawberTripati11
ODP0689	171.630	41.641			Cibicidoides spp. Billups	1522	BillupsSchrag03
ODP1209	141.500	41.650	1.90	1.94	Oridorsalis umbonatus	2382	DawberTripati11
ODP1209	141.800	41.650	2.01	2.05	Oridorsalis umbonatus	2382	DawberTripati11
ODP1209	141.550	41.707	2.08	2.12	Oridorsalis umbonatus	2382	DawberTripati11
ODP1209	141.900	41.707	1.94	1.98	Oridorsalis umbonatus	2382	DawberTripati11
ODP1209	141.600	41.754	1.89	1.93	Oridorsalis umbonatus	2382	DawberTripati11
ODP0689	172.140	41.773			Cibicidoides spp. Billups	1519	BillupsSchrag03
ODP0757	152.300	41.792	1.90		Cibicidoides spp.	506	BillupsSchrag03
ODP1209	141.650	41.792	2.13	2.17	Oridorsalis umbonatus	2382	DawberTripati11
ODP1209	141.700	41.821	2.19	2.23	Oridorsalis umbonatus	2381	DawberTripati11
ODP1209	141.750	41.849	2.05	2.09	Oridorsalis umbonatus	2381	DawberTripati11
ODP1209	141.800	41.877	1.97	2.01	Oridorsalis umbonatus	2381	DawberTripati11
ODP1209	141.850	41.896	2.00	2.04	Oridorsalis umbonatus	2381	DawberTripati11
ODP0689	172.720	41.915	2.63	2.44	Cibicidoides spp. Billups	1516	BillupsSchrag03
ODP1209	141.900	41.925	1.95	1.99	Oridorsalis umbonatus	2381	DawberTripati11
ODP1209	141.950	41.953	1.99	2.03	Oridorsalis umbonatus	2381	DawberTripati11
ODP1209	141.990	41.972	2.27	2.31	Oridorsalis umbonatus	2381	DawberTripati11
ODP1209	142.040	42.000	2.25	2.29	Oridorsalis umbonatus	2381	DawberTripati11
ODP1209	142.090	42.019	2.35	2.39	Oridorsalis umbonatus	2381	DawberTripati11
ODP0689	173.180	42.028	2.39	2.22	Cibicidoides spp. Billups	1513	BillupsSchrag03
ODP1209	142.140	42.047	2.56	2.60	Oridorsalis umbonatus	2381	DawberTripati11
ODP1209	142.190	42.076	1.97	2.01	Oridorsalis umbonatus	2381	DawberTripati11
ODP1209	142.240	42.095			Cibicidoides spp. Dawber	2381	DawberTripati11
ODP0757	153.800	42.123	2.94		Cibicidoides spp.	490	BillupsSchrag03
ODP1209	142.290	42.123	2.05	2.09	Oridorsalis umbonatus	2381	DawberTripati11
ODP1209	142.340	42.151	1.95	1.99	Oridorsalis umbonatus	2381	DawberTripati11
ODP0689	173.670	42.161	2.89	2.67	Cibicidoides spp. Billups	1509	BillupsSchrag03
ODP1209	142.390	42.180	2.02	2.06	Oridorsalis umbonatus	2380	DawberTripati11
ODP0689	173.800	42.190	2.72	2.69	Oridorsalis umbonatus	1509	LearElderfieldOthers00
ODP0689	173.800	42.190	1.31	2.43	Nuttallides truempyi	1509	LearElderfieldOthers00
ODP1209	142.440	42.199	1.99	2.03	Oridorsalis umbonatus	2380	DawberTripati11
ODP1209	142.490	42.227	2.08	2.12	Oridorsalis umbonatus	2380	DawberTripati11
ODP1209	142.540	42.255			Cibicidoides spp. Dawber	2380	DawberTripati11
ODP1209	142.590	42.274	2.08	2.12	Oridorsalis umbonatus	2380	DawberTripati11
ODP0689	174.260	42.302	2.37	2.20	Cibicidoides spp. Billups	1506	BillupsSchrag03
ODP1209	142.640	42.302	2.16	2.20	Oridorsalis umbonatus	2380	DawberTripati11
ODP1209	142.690	42.331	2.18	2.22	Oridorsalis umbonatus	2380	DawberTripati11
ODP1209	142.740	42.350	2.25	2.29	Oridorsalis umbonatus	2380	DawberTripati11
ODP1209	142.790	42.378	2.18	2.22	Oridorsalis umbonatus	2380	DawberTripati11
